# CUDA_PROFILE_LOG_VERSION 2.0
# CUDA_PROFILE_CSV 1
# TIMESTAMPFACTOR fffff6c201acad28
# CUDA_DEVICE 0 Tesla C2070
gpustarttimestamp,method,gputime,cputime,occupancy,gridSizeX,gridSizeY,gridSizeZ,blockSizeX,blockSizeY,blockSizeZ,dynSmemPerBlock,staSmemPerBlock,registerPerThread,streamID,localblocksize,memTransferSize,memtransferhostmemtype,local_load,local_store,gld_request,gst_request,shared_load,shared_store,sm_cta_launched,l1_local_load_hit,branch,l1_local_load_miss,l1_local_store_hit,divergent_branch,l1_local_store_miss,l1_global_load_hit,inst_issued,l1_global_load_miss,inst_executed,uncached_global_load_transaction,global_store_transaction,warps_launched,threads_launched,l1_shared_bank_conflict,active_warps,active_cycles,l2 read requests,l2 read texture requests,l2 write requests,l2 read misses,l2 write misses,tex cache requests,tex cache misses,dram reads,dram writes
1285339f83bc2000,main_71_gpu,5169.63,7,1,16,512,1,32,8,1,0,8,10,0,-1,,0,0,0,33008,33008,111172,5852,532,0,177304,0,0,0,0,36125,1430313,94324,1227388,0,141672,4264,136448,0,143781862,3050284,6111988,0,5236226,8793396,4491728,0,0,13138322,5686908
1285339f840b6fe0,memcpyHtoD,1.664,5111,,,,,,,,,,,0,0,8,0
1285339f840ceb20,main_58_gpu,5295.71,6,1,16,512,1,32,8,1,0,2056,19,0,-1,,0,0,0,192376,38123,136289,18135,585,0,196026,0,0,2930,0,508275,2599627,176215,1880626,0,150387,4688,150016,0,136819914,3025498,9804600,0,5244418,8871797,4579148,0,0,12905953,5661024
1285339f845dc720,main_62_gpu_red,20.384,5,0.167,1,1,1,256,1,1,0,2048,12,0,-1,,0,0,0,265,1,24,20,1,0,350,0,0,5,0,15,3202,514,3056,0,1,8,256,0,87440,11443,2056,0,1,2080,1,0,0,2850,2
1285339f845e2580,memcpyDtoHasync,2.272,5325,,,,,,,,,,,0,0,8,0
1285339f8462db80,main_71_gpu,5192,7,1,16,512,1,32,8,1,0,8,10,0,-1,,0,0,0,32480,32480,107169,5643,513,0,176696,0,0,0,0,36253,1477858,95313,1132000,0,130728,4136,132352,0,143528042,3066498,6117628,0,5236226,8889080,4434930,0,0,12738032,5577818
1285339f84b27e80,memcpyHtoD,1.664,5132,,,,,,,,,,,0,0,8,0
1285339f84b3f780,main_58_gpu,5292.8,6,1,16,512,1,32,8,1,0,2056,19,0,-1,,0,0,0,191800,38009,136723,18197,587,0,195724,0,0,2925,0,508210,2598238,175999,1875078,0,149929,4696,150272,0,137041146,3022502,9813764,0,5244418,8889555,4583463,0,0,12890491,5664755
1285339f8504c800,main_62_gpu_red,20.384,4,0.167,1,1,1,256,1,1,0,2048,12,0,-1,,0,0,0,265,1,24,20,1,0,350,0,0,5,0,15,3197,514,3056,0,1,8,256,0,86567,11551,2056,0,1,2080,1,0,0,2850,2
1285339f85052660,memcpyDtoHasync,2.272,5323,,,,,,,,,,,0,0,8,0
1285339f8509e220,main_71_gpu,5329.6,7,1,16,512,1,32,8,1,0,8,10,0,-1,,0,0,0,33280,33280,113664,5984,544,0,169280,0,0,0,0,40719,1518585,102557,1132544,0,130808,4360,139520,0,142050579,2967560,6118116,0,5236226,8784233,4480300,0,0,13057532,5665131
1285339f855ba5a0,memcpyHtoD,1.696,5270,,,,,,,,,,,0,0,8,0
1285339f855d2500,main_58_gpu,5293.86,6,1,16,512,1,32,8,1,0,2056,19,0,-1,,0,0,0,192128,38074,136056,18104,584,0,196042,0,0,2935,0,506578,2595560,176319,1878284,0,150258,4672,149504,0,137134734,3035448,9800640,0,5244418,8873278,4581883,0,0,12915677,5665373
1285339f85adf9c0,main_62_gpu_red,20.256,4,0.167,1,1,1,256,1,1,0,2048,12,0,-1,,0,0,0,265,1,24,20,1,0,350,0,0,5,0,15,3198,514,3056,0,1,8,256,0,87134,11341,2056,0,1,2080,1,0,0,2856,2
1285339f85ae57c0,memcpyDtoHasync,2.24,5326,,,,,,,,,,,0,0,8,0
1285339f85b32360,main_71_gpu,5154.69,6,1,16,512,1,32,8,1,0,8,10,0,-1,,0,0,0,38464,38464,106783,5621,511,0,153328,0,0,0,0,38917,1531417,104154,1131456,0,130592,4296,137472,0,144248082,2967688,6107660,0,5236226,8852979,4466712,0,0,12892644,5634938
1285339f860236c0,memcpyHtoD,1.664,5094,,,,,,,,,,,0,0,8,0
1285339f8603b220,main_58_gpu,5283.87,6,1,16,512,1,32,8,1,0,2056,19,0,-1,,0,0,0,191472,37944,136739,18197,587,0,195708,0,0,2930,0,506063,2603905,176943,1881058,0,150461,4680,149760,0,136939574,3029790,9809336,0,5244418,8870234,4581766,0,0,12897405,5665982
1285339f86545fa0,main_62_gpu_red,20.352,5,0.167,1,1,1,256,1,1,0,2048,12,0,-1,,0,0,0,265,1,24,20,1,0,350,0,0,5,0,15,3202,514,3056,0,1,8,256,0,86775,11445,2056,0,1,2084,1,0,0,2856,2
1285339f8654bde0,memcpyDtoHasync,2.272,5312,,,,,,,,,,,0,0,8,0
1285339f86598120,main_71_gpu,5186.46,6,1,16,512,1,32,8,1,0,8,10,0,-1,,0,0,0,35360,35360,107185,5643,513,0,158048,0,0,0,0,39523,1421629,94825,1172088,0,135368,4072,130304,0,145938763,3018202,6094876,0,5236226,8800224,4475579,0,0,12973822,5660553
1285339f86a914a0,memcpyHtoD,1.696,5127,,,,,,,,,,,0,0,8,0
1285339f86aa9180,main_58_gpu,5293.5,7,1,16,512,1,32,8,1,0,2056,19,0,-1,,0,0,0,191880,38025,136506,18166,586,0,195374,0,0,2925,0,504651,2599501,178205,1878716,0,150314,4688,150016,0,136706901,3032222,9798792,0,5244418,8886212,4580123,0,0,12895890,5662064
1285339f86fb64c0,main_62_gpu_red,20.352,5,0.167,1,1,1,256,1,1,0,2048,12,0,-1,,0,0,0,265,1,24,20,1,0,350,0,0,5,0,15,3197,514,3056,0,1,8,256,0,87817,11465,2056,0,1,2080,1,0,0,2850,2
1285339f86fbc300,memcpyDtoHasync,2.272,5325,,,,,,,,,,,0,0,8,0
1285339f8700a740,main_71_gpu,5228.67,8,1,16,512,1,32,8,1,0,8,10,0,-1,,0,0,0,33856,33856,106767,5621,511,0,152408,0,0,0,0,35062,1629833,110743,1132272,0,130736,4800,153600,0,145072729,3047394,6110156,0,5236226,8832153,4443053,0,0,12763928,5592658
1285339f8750dea0,memcpyHtoD,1.696,5168,,,,,,,,,,,0,0,8,0
1285339f87525c00,main_58_gpu,5288.26,7,1,16,512,1,32,8,1,0,2056,19,0,-1,,0,0,0,190488,37749,136289,18135,585,0,196376,0,0,2930,0,507027,2595928,173576,1881490,0,150507,4680,149760,0,136833058,3025350,9822080,0,5244418,8879990,4583873,0,0,12906420,5667492
1285339f87a31ac0,main_62_gpu_red,20.608,4,0.167,1,1,1,256,1,1,0,2048,12,0,-1,,0,0,0,265,1,24,20,1,0,350,0,0,5,0,15,3202,514,3056,0,1,8,256,0,86350,11421,2056,0,1,2084,1,0,0,2856,2
1285339f87a37a00,memcpyDtoHasync,2.272,5319,,,,,,,,,,,0,0,8,0
1285339f87a87ae0,main_71_gpu,5181.82,7,1,16,512,1,32,8,1,0,8,10,0,-1,,0,0,0,32640,32640,112233,5907,537,0,176712,0,0,0,0,34941,1466796,97104,1134756,0,131152,4200,134400,0,142397824,2972772,6110056,0,5236226,8796360,4466609,0,0,12933079,5637170
1285339f87f7f5c0,memcpyHtoD,1.696,5121,,,,,,,,,,,0,0,8,0
1285339f87f96f80,main_58_gpu,5292.29,6,1,16,512,1,32,8,1,0,2056,19,0,-1,,0,0,0,191800,38009,136056,18104,584,0,195358,0,0,2935,0,509168,2602503,173053,1874646,0,149841,4664,149248,0,137433483,3032588,9775808,0,5244418,8871975,4586481,0,0,12896920,5668239
1285339f884a3e00,main_62_gpu_red,20.416,4,0.167,1,1,1,256,1,1,0,2048,12,0,-1,,0,0,0,265,1,24,20,1,0,350,0,0,5,0,15,3202,514,3056,0,1,8,256,0,88089,11335,2056,0,1,2080,1,0,0,2850,2
1285339f884a9c80,memcpyDtoHasync,2.272,5322,,,,,,,,,,,0,0,8,0
1285339f884fb800,main_71_gpu,5261.06,8,1,16,512,1,32,8,1,0,8,10,0,-1,,0,0,0,33904,33904,106992,5632,512,0,176384,0,0,0,0,35864,1428515,95587,1143332,0,132112,4088,130816,0,143765653,3043936,6120672,0,5236226,8888483,4461543,0,0,12887007,5628886
1285339f88a06a60,memcpyHtoD,1.696,5198,,,,,,,,,,,0,0,8,0
1285339f88a1e600,main_58_gpu,5286.5,7,1,16,512,1,32,8,1,0,2056,19,0,-1,,0,0,0,192048,38058,136289,18135,585,0,195708,0,0,2920,0,509282,2603515,173505,1871872,0,149656,4712,150784,0,137210785,3034270,9815984,0,5244418,8885036,4581675,0,0,12896234,5663210
1285339f88f29dc0,main_62_gpu_red,20.512,5,0.167,1,1,1,256,1,1,0,2048,12,0,-1,,0,0,0,265,1,24,20,1,0,350,0,0,5,0,15,3197,514,3056,0,1,8,256,0,87369,11477,2056,0,1,2080,1,0,0,2850,2
1285339f88f2fce0,memcpyDtoHasync,2.24,5318,,,,,,,,,,,0,0,8,0
1285339f88f82560,main_71_gpu,5279.39,7,1,16,512,1,32,8,1,0,8,10,0,-1,,0,0,0,33248,33248,117040,6160,560,0,150632,0,0,0,0,36434,1555893,106069,1313656,0,151664,4176,133632,0,145417416,3033426,6112600,0,5236226,8759719,4471248,0,0,12922795,5642854
1285339f89491d80,memcpyHtoD,1.664,5218,,,,,,,,,,,0,0,8,0
1285339f894a97c0,main_58_gpu,5295.68,7,1,16,512,1,32,8,1,0,2056,19,0,-1,,0,0,0,192784,38204,136305,18135,585,0,195708,0,0,2930,0,504541,2595516,173006,1871872,0,149680,4696,150272,0,136921494,3026690,9802576,0,5244418,8870665,4578764,0,0,12894787,5660742
1285339f899b7380,main_62_gpu_red,20.416,4,0.167,1,1,1,256,1,1,0,2048,12,0,-1,,0,0,0,265,1,24,20,1,0,350,0,0,5,0,15,3202,514,3056,0,1,8,256,0,86848,11420,2056,0,1,2080,1,0,0,2850,2
1285339f899bd200,memcpyDtoHasync,2.272,5327,,,,,,,,,,,0,0,8,0
1285339f89a09820,main_71_gpu,5338.66,7,1,16,512,1,32,8,1,0,8,10,0,-1,,0,0,0,36736,36736,125802,6622,602,0,162472,0,0,0,0,39204,1415101,94351,1143604,0,132136,4096,131072,0,145811015,3046346,6116164,0,5236226,8884035,4462628,0,0,12821063,5628809
1285339f89f28440,memcpyHtoD,1.696,5282,,,,,,,,,,,0,0,8,0
1285339f89f40480,main_58_gpu,5290.11,6,1,16,512,1,32,8,1,0,2056,19,0,-1,,0,0,0,192048,38058,136771,18197,587,0,195374,0,0,2930,0,508805,2594918,176592,1865460,0,149182,4664,149248,0,136955138,3031364,9814656,0,5244418,8877107,4579076,0,0,12911106,5661555
1285339f8a44ca60,main_62_gpu_red,20.512,5,0.167,1,1,1,256,1,1,0,2048,12,0,-1,,0,0,0,265,1,24,20,1,0,350,0,0,5,0,15,3197,514,3056,0,1,8,256,0,86825,11483,2056,0,1,2080,1,0,0,2850,2
1285339f8a452960,memcpyDtoHasync,2.272,5321,,,,,,,,,,,0,0,8,0
1285339f8a4a0000,main_71_gpu,5253.41,7,1,16,512,1,32,8,1,0,8,10,0,-1,,0,0,0,32944,32944,107828,5676,516,0,152096,0,0,0,0,34945,1559099,105656,1132272,0,130744,4072,130304,0,146425199,3010644,6111116,0,5236226,8825541,4461196,0,0,12943737,5632330
1285339f8a9a9660,memcpyHtoD,1.696,5192,,,,,,,,,,,0,0,8,0
1285339f8a9c12e0,main_58_gpu,5289.89,7,1,16,512,1,32,8,1,0,2056,19,0,-1,,0,0,0,191880,38025,136289,18135,585,0,195390,0,0,2925,0,502526,2596886,174822,1875078,0,149985,4680,149760,0,136157564,3026798,9762128,0,5244418,8878006,4582093,0,0,12887285,5661997
1285339f8aecd7c0,main_62_gpu_red,20.672,4,0.167,1,1,1,256,1,1,0,2048,12,0,-1,,0,0,0,265,1,24,20,1,0,350,0,0,5,0,15,3202,514,3056,0,1,8,256,0,87232,11339,2056,0,1,2080,1,0,0,2850,2
1285339f8aed3760,memcpyDtoHasync,2.24,5409,,,,,,,,,,,0,0,8,0
1285339f8af22d60,main_71_gpu,5289.06,6,1,16,512,1,32,8,1,0,8,10,0,-1,,0,0,0,32688,32688,106783,5621,511,0,177600,0,0,0,0,37360,1484988,100987,1136152,0,131104,4056,129792,0,143823987,3040264,6099468,0,5236226,8897890,4471351,0,0,12933708,5643593
1285339f8b434b80,memcpyHtoD,1.696,5229,,,,,,,,,,,0,0,8,0
1285339f8b44c600,main_58_gpu,5284.45,6,1,16,512,1,32,8,1,0,2056,19,0,-1,,0,0,0,192128,38074,136538,18166,586,0,195358,0,0,2935,0,506517,2597219,175216,1875510,0,149985,4688,150016,0,135535978,3029704,9802484,0,5244418,8875145,4577124,0,0,12910073,5661559
1285339f8b9575a0,main_62_gpu_red,20.48,5,0.167,1,1,1,256,1,1,0,2048,12,0,-1,,0,0,0,265,1,24,20,1,0,350,0,0,5,0,15,3201,514,3056,0,1,8,256,0,86327,11421,2056,0,1,2080,1,0,0,2850,2
1285339f8b95d440,memcpyDtoHasync,2.272,5363,,,,,,,,,,,0,0,8,0
1285339f8b9a2ea0,main_71_gpu,5185.79,7,1,16,512,1,32,8,1,0,8,10,0,-1,,0,0,0,37296,37296,124548,6556,596,0,152720,0,0,0,0,35806,1577169,106262,1198632,0,138416,4760,152320,0,145300779,2963340,6107656,0,5236226,8875838,4471916,0,0,12888526,5642188
1285339f8be9bbc0,memcpyHtoD,1.696,5126,,,,,,,,,,,0,0,8,0
1285339f8beb3a40,main_58_gpu,5293.06,6,1,16,512,1,32,8,1,0,2056,19,0,-1,,0,0,0,191880,38025,136522,18166,586,0,195708,0,0,2925,0,507691,2589545,177600,1865892,0,149254,4696,150272,0,135291469,3031668,9807600,0,5244418,8865462,4584693,0,0,12908530,5667495
1285339f8c3c0ba0,main_62_gpu_red,20.416,5,0.167,1,1,1,256,1,1,0,2048,12,0,-1,,0,0,0,265,1,24,20,1,0,350,0,0,5,0,15,3208,514,3056,0,1,8,256,0,86791,11423,2056,0,1,2080,1,0,0,2850,2
1285339f8c3c6a20,memcpyDtoHasync,2.24,5324,,,,,,,,,,,0,0,8,0
1285339f8c413a60,main_71_gpu,5177.44,7,1,16,512,1,32,8,1,0,8,10,0,-1,,0,0,0,32880,32880,106381,5599,509,0,150352,0,0,0,0,34841,1475792,99065,1134756,0,130992,4208,134656,0,141971935,2975396,6116320,0,5236226,8814556,4485389,0,0,13085985,5681030
1285339f8c90a560,memcpyHtoD,1.696,5116,,,,,,,,,,,0,0,8,0
1285339f8c921fa0,main_58_gpu,5294.14,6,1,16,512,1,32,8,1,0,2056,19,0,-1,,0,0,0,192208,38090,137205,18259,589,0,195708,0,0,2925,0,506754,2589253,176303,1878716,0,150298,4672,149504,0,135176158,3025946,9792124,0,5244418,8881151,4588733,0,0,12911477,5673901
1285339f8ce2f560,main_62_gpu_red,20.544,4,0.167,1,1,1,256,1,1,0,2048,12,0,-1,,0,0,0,265,1,24,20,1,0,350,0,0,5,0,15,3201,514,3056,0,1,8,256,0,86464,11477,2056,0,1,2084,1,0,0,2850,2
1285339f8ce35460,memcpyDtoHasync,2.24,5325,,,,,,,,,,,0,0,8,0
1285339f8ce867e0,main_71_gpu,5315.58,7,1,16,512,1,32,8,1,0,8,10,0,-1,,0,0,0,38224,38224,117635,6193,563,0,153296,0,0,0,0,35840,1431725,95403,1145816,0,132376,4264,136448,0,143015074,3018176,6103580,0,5236226,8935860,4461176,0,0,12857338,5622565
1285339f8d39f360,memcpyHtoD,1.696,5254,,,,,,,,,,,0,0,8,0
1285339f8d3b7240,main_58_gpu,5285.31,7,1,16,512,1,32,8,1,0,2056,19,0,-1,,0,0,0,192128,38074,136522,18166,586,0,195692,0,0,2925,0,507779,2601181,176179,1874646,0,149993,4688,150016,0,135168586,3026784,9805896,0,5244418,8867801,4583692,0,0,12895937,5666566
1285339f8d8c2560,main_62_gpu_red,20.48,4,0.167,1,1,1,256,1,1,0,2048,12,0,-1,,0,0,0,265,1,24,20,1,0,350,0,0,5,0,15,3201,514,3056,0,1,8,256,0,86377,11529,2056,0,1,2080,1,0,0,2850,2
1285339f8d8c8420,memcpyDtoHasync,2.272,5406,,,,,,,,,,,0,0,8,0
1285339f8d9181e0,main_71_gpu,5329.82,7,1,16,512,1,32,8,1,0,8,10,0,-1,,0,0,0,34224,34224,105513,5555,505,0,170760,0,0,0,0,34863,1629343,111442,1134484,0,131040,4528,144896,0,145231381,2988882,6104352,0,5236226,8776312,4466686,0,0,12956533,5640292
1285339f8de33f80,memcpyHtoD,1.664,5269,,,,,,,,,,,0,0,8,0
1285339f8de4b900,main_58_gpu,5285.57,6,1,16,512,1,32,8,1,0,2056,19,0,-1,,0,0,0,191392,37928,136506,18166,586,0,194722,0,0,2915,0,506213,2596891,176256,1872304,0,149832,4680,149760,0,135219505,3028440,9801816,0,5244418,8869670,4582646,0,0,12878494,5659509
1285339f8eaaf260,main_62_gpu_red,21.12,12,0.167,1,1,1,256,1,1,0,2048,12,0,-1,,0,0,0,265,1,24,20,1,0,350,0,0,5,0,15,3202,514,3056,0,1,8,256,0,87072,11397,2056,0,1,2080,1,0,0,2856,2
1285339f8eab5380,memcpyDtoHasync,2.496,46,,,,,,,,,,,0,0,8,0
1285339f8eb0cf00,main_71_gpu,5268.42,7,1,16,512,1,32,8,1,0,8,10,0,-1,,0,0,0,36832,36832,113069,5951,541,0,151848,0,0,0,0,36547,1460231,98971,1242872,0,143504,4080,130560,0,146073879,2988882,6111692,0,5236226,8871442,4483832,0,0,13010156,5664938
1285339f8f019dc0,memcpyHtoD,1.696,5206,,,,,,,,,,,0,0,8,0
1285339f8f031a80,main_58_gpu,5292.42,7,1,16,512,1,32,8,1,0,2056,19,0,-1,,0,0,0,192624,38172,136739,18197,587,0,195040,0,0,2925,0,504193,2599914,175745,1877852,0,150194,4712,150784,0,134917843,3027534,9840608,0,5244418,8864350,4578708,0,0,12912678,5660615
1285339f8f53e980,main_62_gpu_red,20.448,5,0.167,1,1,1,256,1,1,0,2048,12,0,-1,,0,0,0,265,1,24,20,1,0,350,0,0,5,0,15,3193,514,3056,0,1,8,256,0,87145,11645,2056,0,1,2084,1,0,0,2850,2
1285339f8f544820,memcpyDtoHasync,2.24,5323,,,,,,,,,,,0,0,8,0
1285339f8f591180,main_71_gpu,5249.47,7,1,16,512,1,32,8,1,0,8,10,0,-1,,0,0,0,32768,32768,106558,5610,510,0,158360,0,0,0,0,39195,1438142,95522,1304808,0,150648,4112,131584,0,141953095,3005180,6107860,0,5236226,8835714,4458037,0,0,12856305,5619451
1285339f8fa99520,memcpyHtoD,1.696,5186,,,,,,,,,,,0,0,8,0
1285339f8fab0e00,main_58_gpu,5292.99,6,1,16,512,1,32,8,1,0,2056,19,0,-1,,0,0,0,192536,38155,136490,18166,586,0,195692,0,0,2935,0,509238,2599590,174451,1877852,0,150218,4672,149504,0,135214115,3035296,9802748,0,5244418,8867667,4583012,0,0,12916979,5668439
1285339f8ffbdf20,main_62_gpu_red,20.64,4,0.167,1,1,1,256,1,1,0,2048,12,0,-1,,0,0,0,265,1,24,20,1,0,350,0,0,5,0,15,3202,514,3056,0,1,8,256,0,86569,11365,2056,0,1,2080,1,0,0,2850,2
1285339f8ffc3ea0,memcpyDtoHasync,2.272,5324,,,,,,,,,,,0,0,8,0
1285339f90012be0,main_71_gpu,5260.9,7,1,16,512,1,32,8,1,0,8,10,0,-1,,0,0,0,35936,35936,112024,5896,536,0,169888,0,0,0,0,34774,1432991,95634,1145272,0,132264,4112,131584,0,145239152,3001212,6100288,0,5236226,8834621,4470157,0,0,12975896,5647070
1285339f9051df40,memcpyHtoD,1.696,5200,,,,,,,,,,,0,0,8,0
1285339f90537700,main_58_gpu,5295.87,7,1,16,512,1,32,8,1,0,2056,19,0,-1,,0,0,0,191800,38009,136305,18135,585,0,195390,0,0,2930,0,508993,2600604,176113,1881922,0,150555,4688,150016,0,134733509,3025754,9824912,0,5244418,8868542,4583824,0,0,12913344,5669312
1285339f90a45360,main_62_gpu_red,20.448,4,0.167,1,1,1,256,1,1,0,2048,12,0,-1,,0,0,0,265,1,24,20,1,0,350,0,0,5,0,15,3197,514,3056,0,1,8,256,0,86361,11365,2056,0,1,2080,1,0,0,2850,2
1285339f90a4b200,memcpyDtoHasync,2.24,5326,,,,,,,,,,,0,0,8,0
1285339f90a98140,main_71_gpu,5243.26,7,1,16,512,1,32,8,1,0,8,10,0,-1,,0,0,0,33200,33200,106976,5632,512,0,152144,0,0,0,0,34933,1628834,111477,1123696,0,129840,4048,129536,0,141712499,3008830,6091952,0,5236226,8856226,4475003,0,0,13064028,5658627
1285339f90f9eea0,memcpyHtoD,1.696,5183,,,,,,,,,,,0,0,8,0
1285339f90fb69e0,main_58_gpu,5303.33,6,1,16,512,1,32,8,1,0,2056,19,0,-1,,0,0,0,191968,38042,136289,18135,585,0,195040,0,0,2930,0,507181,2600162,171836,1872304,0,149760,4696,150272,0,135136433,3029508,9796612,0,5244418,8875087,4583913,0,0,12884130,5666867
1285339f914c6360,main_62_gpu_red,20.48,4,0.167,1,1,1,256,1,1,0,2048,12,0,-1,,0,0,0,265,1,24,20,1,0,350,0,0,5,0,15,3202,514,3056,0,1,8,256,0,86766,11415,2056,0,1,2084,1,0,0,2850,2
1285339f914cc240,memcpyDtoHasync,2.24,5334,,,,,,,,,,,0,0,8,0
1285339f9151c640,main_71_gpu,5219.07,7,1,16,512,1,32,8,1,0,8,10,0,-1,,0,0,0,32752,32752,118471,6237,567,0,160680,0,0,0,0,38176,1412046,93519,1142788,0,131912,4536,145152,0,144107050,2970076,6101288,0,5236226,9005626,4453083,0,0,12775745,5603864
1285339f91a1d8e0,memcpyHtoD,1.696,5160,,,,,,,,,,,0,0,8,0
1285339f91a35740,main_58_gpu,5292.48,6,1,16,512,1,32,8,1,0,2056,19,0,-1,,0,0,0,191720,37993,136273,18135,585,0,195374,0,0,2920,0,504752,2600229,174727,1875078,0,150089,4688,150016,0,135456333,3034848,9802372,0,5244418,8870272,4584661,0,0,12909981,5672784
1285339f91f42680,main_62_gpu_red,20.736,4,0.167,1,1,1,256,1,1,0,2048,12,0,-1,,0,0,0,265,1,24,20,1,0,350,0,0,5,0,15,3202,514,3056,0,1,8,256,0,86858,11519,2056,0,1,2080,1,0,0,2850,2
1285339f91f48640,memcpyDtoHasync,2.24,5322,,,,,,,,,,,0,0,8,0
1285339f91f93560,main_71_gpu,5162.24,7,1,16,512,1,32,8,1,0,8,10,0,-1,,0,0,0,32544,32544,118696,6248,568,0,149184,0,0,0,0,35083,1504502,101683,1134212,0,130944,4280,136960,0,146788954,2965094,6114564,0,5236226,8755121,4445241,0,0,12741108,5591838
1285339f92486460,memcpyHtoD,1.696,5102,,,,,,,,,,,0,0,8,0
1285339f9249dd40,main_58_gpu,5292,6,1,16,512,1,32,8,1,0,2056,19,0,-1,,0,0,0,191144,37879,136771,18197,587,0,195040,0,0,2920,0,511378,2596045,178051,1874646,0,149945,4680,149760,0,135579850,3034260,9841612,0,5244418,8890004,4581939,0,0,12914820,5666435
1285339f929aaa80,main_62_gpu_red,20.32,4,0.167,1,1,1,256,1,1,0,2048,12,0,-1,,0,0,0,265,1,24,20,1,0,350,0,0,5,0,15,3202,514,3056,0,1,8,256,0,86400,11601,2056,0,1,2080,1,0,0,2850,2
1285339f929b08a0,memcpyDtoHasync,2.24,5321,,,,,,,,,,,0,0,8,0
1285339f929fdfe0,main_71_gpu,5185.47,7,1,16,512,1,32,8,1,0,8,10,0,-1,,0,0,0,33728,33728,112860,5940,540,0,150040,0,0,0,0,37781,1497177,101797,1132544,0,130816,4104,131328,0,146148995,3038596,6113752,0,5236226,8786657,4476939,0,0,12985644,5653646
1285339f92ef6a80,memcpyHtoD,1.696,5125,,,,,,,,,,,0,0,8,0
1285339f92f0e460,main_58_gpu,5283.33,7,1,16,512,1,32,8,1,0,2056,19,0,-1,,0,0,0,192376,38123,136755,18197,587,0,195708,0,0,2930,0,506996,2600286,175532,1878716,0,150234,4680,149760,0,135338424,3032466,9797136,0,5244418,8874630,4579466,0,0,12908695,5664862
1285339f93418fe0,main_62_gpu_red,20.448,5,0.167,1,1,1,256,1,1,0,2048,12,0,-1,,0,0,0,265,1,24,20,1,0,350,0,0,5,0,15,3202,514,3056,0,1,8,256,0,86233,11471,2056,0,1,2080,1,0,0,2850,2
1285339f9341eea0,memcpyDtoHasync,2.24,5313,,,,,,,,,,,0,0,8,0
1285339f93458260,main_71_gpu,5208.19,7,1,16,512,1,32,8,1,0,8,10,0,-1,,0,0,0,33344,33344,109902,5786,526,0,149464,0,0,0,0,35432,1447790,96522,1187300,0,137072,4720,151040,0,143450627,3015640,6120916,0,5236226,8729093,4481401,0,0,13019265,5660316
1285339f939564a0,memcpyHtoD,1.664,5074,,,,,,,,,,,0,0,8,0
1285339f9396dda0,main_58_gpu,5292.86,7,1,16,512,1,32,8,1,0,2056,19,0,-1,,0,0,0,191472,37944,136490,18166,586,0,196026,0,0,2915,0,504746,2601335,173574,1875510,0,150041,4680,149760,0,135209672,3034710,9796396,0,5244418,8878600,4583222,0,0,12894742,5665326
1285339f93e7ae40,main_62_gpu_red,20.576,4,0.167,1,1,1,256,1,1,0,2048,12,0,-1,,0,0,0,265,1,24,20,1,0,350,0,0,5,0,15,3201,514,3056,0,1,8,256,0,87609,11533,2056,0,1,2080,1,0,0,2850,2
1285339f93e80d80,memcpyDtoHasync,2.272,5323,,,,,,,,,,,0,0,8,0
1285339f93eba000,main_71_gpu,5239.68,7,1,16,512,1,32,8,1,0,8,10,0,-1,,0,0,0,32800,32800,111156,5852,532,0,152128,0,0,0,0,36418,1441726,95853,1192268,0,137752,4096,131072,0,141965000,2974108,6102864,0,5236226,8894548,4486147,0,0,13052039,5669954
1285339f943bfe60,memcpyHtoD,1.696,5180,,,,,,,,,,,0,0,8,0
1285339f943d7760,main_58_gpu,5294.18,6,1,16,512,1,32,8,1,0,2056,19,0,-1,,0,0,0,191472,37944,136755,18197,587,0,195708,0,0,2930,0,507642,2599539,173324,1875078,0,149961,4648,148736,0,135177784,3029338,9816324,0,5244418,8871235,4583095,0,0,12917511,5665990
1285339f948e4dc0,main_62_gpu_red,20.288,5,0.167,1,1,1,256,1,1,0,2048,12,0,-1,,0,0,0,265,1,24,20,1,0,350,0,0,5,0,15,3197,514,3056,0,1,8,256,0,86464,11469,2056,0,1,2080,1,0,0,2850,2
1285339f948eabe0,memcpyDtoHasync,2.24,5323,,,,,,,,,,,0,0,8,0
1285339f949240e0,main_71_gpu,5354.27,7,1,16,512,1,32,8,1,0,8,10,0,-1,,0,0,0,32576,32576,110738,5830,530,0,159808,0,0,0,0,35436,1416148,94432,1121484,0,129504,4248,135936,0,145293557,3022962,6102208,0,5236226,8972718,4481475,0,0,13061939,5665290
1285339f94e45f00,memcpyHtoD,1.664,5294,,,,,,,,,,,0,0,8,0
1285339f94e5dac0,main_58_gpu,5294.69,7,1,16,512,1,32,8,1,0,2056,19,0,-1,,0,0,0,192208,38090,136522,18166,586,0,194706,0,0,2925,0,505970,2600321,174967,1881490,0,150483,4696,150272,0,135139943,3030592,9802708,0,5244418,8876535,4583188,0,0,12898713,5665085
1285339f9536b2a0,main_62_gpu_red,20.384,5,0.167,1,1,1,256,1,1,0,2048,12,0,-1,,0,0,0,265,1,24,20,1,0,350,0,0,5,0,15,3203,514,3056,0,1,8,256,0,87737,11469,2056,0,1,2080,1,0,0,2860,2
1285339f95371100,memcpyDtoHasync,2.272,5324,,,,,,,,,,,0,0,8,0
